"","id","designer"
"870","180974","Stefano Castelli"
"871","180974","Andrea Crespi"
"872","180974","Lorenzo Silva"
"873","25417","Richard Borg"
"874","193042","Jay Cormier"
"875","193042","Sen-Foong Lim"
"876","226522","Inka Brand"
"877","226522","Markus Brand"
"878","240196","Rob Daviau"
"879","240196","Noah Cohen"
"880","240196","JR Honeycutt"
"881","240196","Ryan Miller"
"882","240196","Brian Neff"
"883","240196","Andrew Veen"
"884","150658","Matt Leacock"
"885","283393","Ivan Tuzovsky"
"886","157969","Sergio Halaban"
"887","157969","Andre Zatz"
"888","136063","Matt Leacock"
"889","162082","Sebastien Dujardin"
"890","83330","Corey Konieczka"
"891","17226","Kevin Wilson"
"892","712","Jervis Johnson"
"893","232414","Nick Bentley"
"894","232414","Dominic Crapuchettes"
"895","232414","Ben Goldman"
"896","232414","Brian O'Neill"
"897","242705","Marcin Welnicki"
"898","13","Klaus Teuber"
"899","359438","Viktor Kobilke"
"900","359438","Alexander Pfister"
"901","21790","Andreas Seyfarth"
"902","21790","Karen Seyfarth"
"903","197376","Jamey Stegmaier"
"904","381297","Jason Hager"
"905","381297","Darren Reckner"
"906","191862","Phil Walker-Harding"
"907","105134","Rob Daviau"
"908","105134","Chris Dupuis"
"909","367498","R. Eric Reuss"
"910","266830","Gavin Birnbaum"
"911","400602","Stefan Feld"
"912","177639","Bruno Cathala"
"913","177639","Bruno Faidutti"
"914","245654","Hjalmar Hach"
"915","245654","Lorenzo Silva"
"916","6249","Dirk Henn"
"917","144797","Trey Chambers"
"918","146791","Jason C. Hill"
"919","156009","Alexander Pfister"
"920","62227","Volko Ruhnke"
"921","293296","Marc Andre"
"922","252328","Jay Little"
"923","252328","Max Brooke"
"924","252328","Frank Brooks"
"925","353545","Matthew Dunstan"
"926","142379","Vital Lacerda"
"927","307002","Paul Abrahams"
"928","307002","Luke Badger"
"929","307002","Andy Richdale"
"930","9674","Reiner Knizia"
"931","128996","Beau Beckett"
"932","128996","Jeph Stahl"
"933","340466","Tony Fanchi"
"934","340466","Corey Konieczka"
"935","379629","Thomas Dupont"
"936","17405","Thomas Lehmann"
"937","97786","Philippe Keyaerts"
"938","15985","Jervis Johnson"
"939","280794","Michal Oracz"
"940","245961","Ben Pinchback"
"941","245961","Matt Riddle"
"942","119506","Brian Mayer"
"943","31999","Kris Burm"
"944","117959","Rudiger Dorn"
"945","284435","Uwe Rosenberg"
"946","284435","Corne van Moorsel"
"947","262215","Alexander Pfister"
"948","196326","Seiji Kanai"
"949","196326","John Zinser"
"950","318009","Brian Lewis"
"951","318009","David McGregor"
"952","318009","Marissa Misura"
"953","348450","Gerard Ascensi"
"954","348450","Ferran Renalias"
"955","181530","Lukas Litzsinger"
"956","153938","Steffen Bogen"
"957","31730","John Bohrer"
"958","18","Richard Garfield"
"959","171668","Fabien Riffaud"
"960","171668","Juan Rodriguez"
"961","91312","Martin Wallace"
"962","125618","Paolo Mori"
"963","133473","Phil Walker-Harding"
"964","90419","Alan R. Moon"
"965","367041","S J Macdonald"
"966","367041","Shem Phillips"
"967","352515","宮野 華也 (Kaya Miyano)"
"968","206941","Helmut Ohley"
"969","28023","Malcolm Braff"
"970","28023","Bruno Cathala"
"971","28023","Sebastien Pauchon"
"972","170561","Isaias Vallejo"
"973","336794","Vlaada Chvatil"
"974","127398","Michael Menzel"
"975","97842","Vladimir Suchy"
"976","65781","Martin Wallace"
"977","221965","Joshua Buergel"
"978","183251","Rudiger Dorn"
"979","163968","Matthew Dunstan"
"980","163968","Brett J. Gilbert"
"981","105551","Christophe Boelinger"
"982","248490","Galen Ciscell"
"983","248490","Brent Dickman"
"984","133848","Jamey Stegmaier"
"985","133848","Alan Stone"
"986","27173","Michael Kiesling"
"987","147949","Ted Alspach"
"988","147949","Akihisa Okui"
"989","84419","Jim Krohn"
"990","265402","Jay Cormier"
"991","265402","Graeme Jahns"
"992","95527","Nuno Bizarro Sentieiro"
"993","95527","Paulo Soledade"
"994","475","Reiner Knizia"
"995","22827","Corey Konieczka"
"996","22827","Christian T. Petersen"
"997","34119","Anthony J. Gallela"
"998","34119","Eric Goldberg"
"999","34119","Kevin Maroney"
"1000","34119","Zev Shlasinger"
"1001","2346","Kris Burm"
"1002","36553","Michael Adams"
"1003","36553","Peter Sarrett"
"1004","296237","Scott Almes"
"1005","102652","Christopher Badell"
"1006","102652","Paul Bender"
"1007","102652","Adam Rebottaro"
"1008","218074","Evan Derrick"
"1009","264055","Antoine Bauza"
"1010","264055","Corentin Lebrat"
"1011","264055","Ludovic Maublanc"
"1012","264055","Theo Riviere"
"1013","4390","Klaus-Jurgen Wrede"
"1014","4390","Bernd Brunnhofer"
"1015","151022","Mike Fitzgerald"
"1016","172308","Andreas Pelikan"
"1017","172308","Alexander Pfister"
"1018","318243","Marcus Carleson"
"1019","170624","Seth Jaffee"
"1020","383607","Dani Garcia"
"1021","15363","Charlie Catino"
"1022","15363","Steven Kimball"
"1023","284777","Rob Daviau"
"1024","284777","Justin D. Jacobson"
"1025","232043","Bruno Cathala"
"1026","128780","Matt Eklund"
"1027","128780","Phil Eklund"
"1028","128780","Jim Gutt"
"1029","133038","Mike Selinker"
"1030","133038","Chad Brown"
"1031","133038","Tanis O'Connor"
"1032","133038","Paul Peterson"
"1033","133038","Gaby Weidling"
"1034","346965","Michael Kiesling"
"1035","27746","Wolfgang Kramer"
"1036","27746","Markus Lubke"
"1037","193949","Aaron Dill"
"1038","193949","John Kovaleski"
"1039","193949","Sean Sweigart"
"1040","42052","Vital Lacerda"
"1041","432","Wolfgang Kramer"
"1042","216734","Nate Chatellier"
"1043","216734","Manny Trembley"
"1044","266121","Mathieu Casnin"
"1045","266121","Thomas Cauet"
"1046","266121","Cyril Demaegd"
"1047","266121","Vincent Goyat"
"1048","266121","Dave Neale"
"1049","295564","Rob Daviau"
"1050","295564","Justin D. Jacobson"
"1051","58421","Acchittocca"
"1052","58421","Flaminia Brasini"
"1053","58421","Virginio Gigli"
"1054","58421","Stefano Luperto"
"1055","58421","Antonio Tinto"
"1056","328866","T. C. Petty III"
"1057","875","Jeroen Doumen"
"1058","875","Joris Wiersinga"
"1059","304051","Roberta Taylor"
"1060","42215","Bruce Allen"
"1061","130960","Craig Besinque"
"1062","334986","Matt Leacock"
"1063","334986","Matteo Menapace"
"1064","159508","Stefan Feld"
"1065","256999","Konstantinos Kokkinis"
"1066","256999","Marco Portugal"
"1067","256999","Sotirios Tsantilas"
"1068","307305","Joshua Van Laningham"
"1069","237179","Vital Lacerda"
"1070","131357","Rikki Tahta"
"1071","123123","D. Brad Talton, Jr."
"1072","269511","Andreas Odendahl"
"1073","192836","Tim Puls"
"1074","141572","Tim Fowers"
"1075","699","Stephen Baker"
"1076","244115","Gary Arant"
"1077","244115","Justin Gary"
"1078","111799","Jeff Grossman"
"1079","111799","Volko Ruhnke"
"1080","362944","Ian Brody"
"1081","46","Reiner Knizia"
"1082","270673","Phil Walker-Harding"
"1083","9625","Martin Wallace"
"1084","5782","Michael Schacht"
"1085","39351","Martin Wallace"
"1086","140603","Peter Hawes"
"1087","386368","S J Macdonald"
"1088","386368","Shem Phillips"
"1089","291845","Ben Pinchback"
"1090","291845","Matt Riddle"
"1091","190082","Gabriele Mari"
"1092","190082","Gianluca Santopietro"
"1093","347703","Gabriele Ausiello"
"1094","347703","Virginio Gigli"
"1095","30869","Peter Prinz"
"1096","135219","Roberto Di Meglio"
"1097","135219","Marco Maggi"
"1098","135219","Francesco Nepitello"
"1099","224710","Raphael Guiton"
"1100","224710","Jean-Baptiste Lullien"
"1101","224710","Nicolas Raoult"
"1102","39938","Xavier Georges"
"1103","113924","Raphael Guiton"
"1104","113924","Jean-Baptiste Lullien"
"1105","113924","Nicolas Raoult"
"1106","416851","Gregory Grard"
"1107","416851","Mathieu Roussel"
"1108","6472","Christian T. Petersen"
"1109","6472","Kevin Wilson"
"1110","155703","Dominic Crapuchettes"
"1111","155703","Dmitry Knorre"
"1112","155703","Sergey Machin"
"1113","329551","Glenn Drover"
"1114","42776","Corey Konieczka"
"1115","298383","Flaminia Brasini"
"1116","298383","Virginio Gigli"
"1117","298383","Simone Luciani"
"1118","153016","(Uncredited)"
"1119","3685","Tom Dalgliesh"
"1120","3685","Jerry Taylor"
"1121","160010","Frederic Henry"
"1122","160010","Antoine Bauza"
"1123","160010","Pascal Bernard"
"1124","160010","Bruno Cathala"
"1125","160010","Croc"
"1126","160010","Ludovic Maublanc"
"1127","160010","Laurent Pouchain"
"1128","346501","Reiner Knizia"
"1129","369880","Scott Almes"
"1130","143519","Eric Zimmerman"
"1131","37904","Laurent Lavaur"
"1132","37904","Eric Randall"
"1133","135779","Jun Sasaki"
"1134","13004","Klaus-Jurgen Wrede"
"1135","244114","Reiner Knizia"
"1136","281655","Phil Eklund"
"1137","281655","Justin Grey"
"1138","281655","Jon Manker"
"1139","281655","Dom Rougier"
"1140","10547","Bruce Glassco"
"1141","10547","Rob Daviau"
"1142","10547","Bill McQuillan"
"1143","10547","Mike Selinker"
"1144","10547","Teeuwynn Woodruff"
"1145","169255","Nate French"
"1146","169255","Eric M. Lang"
"1147","205359","Corey Konieczka"
"1148","205359","Lukas Litzsinger"
"1149","328479","Aske Christiansen"
"1150","1353","Peter Sarrett"
"1151","337765","Peer Sylvester"
"1152","258036","Matthew O'Malley"
"1153","258036","Ben Rosset"
"1154","174785","Serge Laget"
"1155","212445","James M. Hewitt"
"1156","212445","Andy Hoare"
"1157","212445","Jervis Johnson"
"1158","370913","Alexandar Ortloff-Tang"
"1159","219650","Cody Miller"
"1160","219650","Ira Fay"
"1161","24508","Marcel-Andre Casasola Merkle"
"1162","218603","Hjalmar Hach"
"1163","271518","Aaron Donogh"
"1164","271518","Prospero Hall"
"1165","271518","Brian Kirk"
"1166","107529","Donald X. Vaccarino"
"1167","262941","Chad Jensen"
"1168","2398","Sir John Suckling"
"1169","171499","Phil Walker-Harding"
"1170","209778","Kasper Lapp"
"1171","3201","Reiner Knizia"
"1172","100423","Richard Launius"
"1173","100423","Kevin Wilson"
"1174","273330","Eric M. Lang"
"1175","273330","Michael Shinall"
"1176","334065","Molly Johnson"
"1177","334065","Robert Melvin"
"1178","334065","Aaron Mesburne"
"1179","334065","Kevin Russ"
"1180","334065","Shawn Stankewich"
"1181","387866","Jim Cartwright"
"1182","387866","Tyler Parrott"
"1183","387866","Daniel Schaefer"
"1184","387866","Jeremy Zwirn"
"1185","306040","Fabio Lopiano"
"1186","326494","Michael Menzel"
"1187","300300","David Cicurel"
"1188","300300","Wojciech Grajkowski"
"1189","21763","Bruno Cathala"
"1190","21763","Ludovic Maublanc"
"1191","233247","James Kniffen"
"1192","283864","Kristian Amundsen Ostby"
"1193","283864","Eilif Svensson"
"1194","121408","Hisashi Hayashi"
"1195","429293","Bryan Bornmueller"
"1196","296912","Grant Rodiek"
"1197","345868","Dimitri Perrier"
"1198","345868","Matthieu Verdier"
"1199","163166","Ted Alspach"
"1200","163166","Akihisa Okui"
"1201","306881","Hjalmar Hach"
"1202","306881","Lorenzo Silva"
"1203","1513","Richard Berthold"
"1204","1513","Don Greenwood"
"1205","1513","Robert Haines"
"1206","163839","Mark K. Swanson"
"1207","361545","James Kniffen"
"1208","198953","Phil Eklund"
"1209","198953","Matt Eklund"
"1210","132018","Mark Herman"
"1211","119432","Tony Boydell"
"1212","41","Sid Sackson"
"1213","23540","Yasutaka Ikeda"
"1214","183562","Alex Davy"
"1215","183562","James Kniffen"
"1216","183562","Corey Konieczka"
"1217","183562","Jay Little"
"1218","183562","Adam Sadler"
"1219","183562","Brady Sadler"
"1220","204472","Tim Pinder"
"1221","180511","Herve Rigal"
"1222","284760","Aaron Donogh"
"1223","284760","Prospero Hall"
"1224","284760","Peter Lee"
"1225","279613","Aristide Bruyant"
"1226","279613","Cyril Demaegd"
"1227","279613","Guillaume Montiage"
"1228","279613","Yohan Servais"
"1229","58281","Colby Dauch"
"1230","283863","Kristian Amundsen Ostby"
"1231","283863","Eilif Svensson"
"1232","113294","Kristian Amundsen Ostby"
"1233","231581","Martin Wallace"
"1234","193558","Stefan Feld"
"1235","88","Michael Kiesling"
"1236","88","Wolfgang Kramer"
"1237","341945","Michael Keller (II)"
"1238","341945","Andreas Odendahl"
"1239","341945","Tony Boydell"
"1240","341945","Stefan Feld"
"1241","341945","Kevin Hendranata"
"1242","341945","Blazej Kubacki"
"1243","341945","Adam Kwapinski"
"1244","341945","Andrei Novac"
"1245","69789","John Fiorillo"
"1246","69789","Justin Gary"
"1247","69789","Brian M. Kibler"
"1248","286063","Ludovic Roudy"
"1249","286063","Bruno Sautter"
"1250","202670","Alan R. Moon"
"1251","301255","Scott Caputo"
"1252","301255","Luke Laurie"
"1253","30380","Michael Rieneck"
"1254","30380","Stefan Stadler"
"1255","50750","Jay Cormier"
"1256","50750","Sen-Foong Lim"
"1257","346703","Antoine Bauza"
"1258","266164","Reiner Knizia"
"1259","2955","Michael Kiesling"
"1260","2955","Wolfgang Kramer"
"1261","242639","Marc Paquien"
"1262","29603","John H. Butterfield"
"1263","180593","Nicolas Robert"
"1264","300905","Aurelien Picolet"
"1265","257501","Richard Garfield"
"1266","213893","Bruno Cathala"
"1267","213893","Marc Paquien"
"1268","220517","Kevin Bishop"
"1269","167400","Isaac Vega"
"1270","183840","Alexander Pfister"
"1271","249381","Klaus Zoch"
"1272","123540","Antoine Bauza"
"1273","363247","Michael Kiesling"
"1274","156336","Shadi Torbey"
"1275","168584","Seiji Kanai"
"1276","70512","Stefan Feld"
"1277","71721","Corey Konieczka"
"1278","270970","Emerson Matsuuchi"
"1279","281442","Federico Pierlorenzi"
"1280","281442","Daniele Tascini"
"1281","7717","Reiner Knizia"
"1282","7717","Klaus-Jurgen Wrede"
"1283","121288","Jean-Louis Roubira"
"1284","338957","Paolo Mori"
"1285","154825","Stefan Risthaus"
"1286","126792","Yoann Levet"
"1287","146278","Vlaada Chvatil"
"1288","203416","Inka Brand"
"1289","203416","Markus Brand"
"1290","413246","Hisashi Hayashi"
"1291","148729","Jake Staines"
"1292","483","Allan B. Calhamer"
"1293","20100","Dominic Crapuchettes"
"1294","134726","Paul Peterson"
"1295","20963","Stephen Hand"
"1296","20963","Kevin Wilson"
"1297","354570","Trevor Benjamin"
"1298","354570","David Thompson (I)"
"1299","165401","Richard Sivel"
"1300","165401","Peer Sylvester"
"1301","232219","Hjalmar Hach"
"1302","232219","Luca Ricci"
"1303","232219","Lorenzo Silva"
"1304","331787","Scott Almes"
"1305","244608","Oliver Richtberg"
"1306","214880","Raymond Chandler III"
"1307","238799","Raul Fernandez Aparicio"
"1308","238799","Vladimir Suchy"
"1309","318560","Martino Chiacchiera"
"1310","318560","Reiner Knizia"
"1311","270239","Max Anderson"
"1312","270239","Zac Dixon"
"1313","270239","Austin Harrison"
"1314","143741","Michael Palm"
"1315","143741","Lukas Zach"
"1316","280480","Carsten Lauber"
"1317","73171","Christophe Boelinger"
"1318","162007","Orin Bishop"
"1319","65532","Richard Launius"
"1320","397385","Ralph Bienert"
"1321","397385","Ryan Hendrickson"
"1322","397385","Alexander Pfister"
"1323","150997","Jason C. Hill"
"1324","11825","Mark Herman"
"1325","173064","Joseph Fatula"
"1326","87890","Piotr Haraszczak"
"1327","87890","Ignacy Trzewiczek"
"1328","73761","Adam Kaluza"
"1329","254708","Keith Matejka"
"1330","254708","James William Ryan"
"1331","254708","Peter Andrew Ryan"
"1332","143515","Michael Kiesling"
"1333","143515","Wolfgang Kramer"
"1334","241724","Haakon Gaarder"
"1335","226320","Hoby Chou"
"1336","226320","Vienna Chou"
"1337","168435","Matthew O'Malley"
"1338","168435","Ben Rosset"
"1339","242574","Emerson Matsuuchi"
"1340","158435","Paolo Mori"
"1341","160495","Marco Canetta"
"1342","160495","Stefania Niccolini"
"1343","72321","Gil Hova"
"1344","155624","Emerson Matsuuchi"
"1345","45","Richard Borg"
"1346","256788","Oleksandr Nevskiy"
"1347","181521","Justin Kemppainen"
"1348","181521","Adam Sadler"
"1349","181521","Brady Sadler"
"1350","255692","Thomas Lehmann"
"1351","15364","Henry Stern"
"1352","299684","Head Quarter Simulation Game Club"
"1353","244228","Emerson Matsuuchi"
"1354","218333","Scott Frisco"
"1355","218333","Steven Strumpf"
"1356","355483","Michael Kiesling"
"1357","355483","Wolfgang Kramer"
"1358","347305","Vital Lacerda"
"1359","9823","Ken Dunn"
"1360","2453","Bernard Tavitian"
"1361","1465","Ken Fisher"
"1362","22345","Sebastien Pauchon"
"1363","21882","Reiner Knizia"
"1364","300877","Uwe Rosenberg"
"1365","276498","Jose Antonio Abascal Acebo"
"1366","40628","Wolfgang Sentker"
"1367","40628","Ralf zur Linde"
"1368","368305","Jamie Bloom"
"1369","214887","Vital Lacerda"
"1370","384213","Matthew O'Malley"
"1371","384213","Ben Rosset"
"1372","68425","Seth Jaffee"
"1373","116998","Edward Bolme"
"1374","116998","Mike Elliott"
"1375","116998","Mark Wootton"
"1376","31563","Corey Konieczka"
"1377","31563","Christian T. Petersen"
"1378","31563","Tim Uren"
"1379","169654","Jun Sasaki"
"1380","169654","Goro Sasaki"
"1381","15512","Bruno Faidutti"
"1382","15512","Alan R. Moon"
"1383","181687","Adrian Abela"
"1384","181687","David Chircop"
"1385","51","Alex Randolph"
"1386","3307","Dirk Henn"
