"","id","mechanic"
"17593","184491","Cooperative Game"
"17594","184491","Hand Management"
"17595","184491","Memory"
"17596","184491","Trading"
"17597","297658","Cooperative Game"
"17598","227212","Area Majority / Influence"
"17599","227212","Card Play Conflict Resolution"
"17600","227212","Deck, Bag, and Pool Building"
"17601","227212","Interrupts"
"17602","227212","Simulation"
"17603","351810","Stacking and Balancing"
"17604","286","Area Movement"
"17605","286","Dice Rolling"
"17606","286","Player Elimination"
"17607","286","Simulation"
"17608","286","Simultaneous Action Selection"
"17609","286","Variable Player Powers"
"17610","406854","Ladder Climbing"
"17611","374502","Cooperative Game"
"17612","374502","Hand Management"
"17613","374502","Point to Point Movement"
"17614","374502","Variable Player Powers"
"17615","2533","Memory"
"17616","2533","Modular Board"
"17617","2533","Set Collection"
"17618","210040","Hand Management"
"17619","210040","Set Collection"
"17620","168679","Deck, Bag, and Pool Building"
"17621","168679","Push Your Luck"
"17622","168679","Sudden Death Ending"
"17623","381435","Area Movement"
"17624","381435","Worker Placement"
"17625","3972","Dice Rolling"
"17626","3972","Hand Management"
"17627","3972","Modular Board"
"17628","3972","Network and Route Building"
"17629","3972","Trading"
"17630","140535","Set Collection"
"17631","140535","Simultaneous Action Selection"
"17632","32484","Hand Management"
"17633","32484","Take That"
"17634","32484","Tile Placement"
"17635","271785","Cooperative Game"
"17636","7865","Connections"
"17637","7865","Hand Management"
"17638","59753","Auction / Bidding"
"17639","59753","End Game Bonuses"
"17640","59753","Push Your Luck"
"17641","59753","Set Collection"
"17642","329939","Action Drafting"
"17643","329939","End Game Bonuses"
"17644","329939","Increase Value of Unchosen Resources"
"17645","329939","Open Drafting"
"17646","329939","Pattern Building"
"17647","329939","Scenario / Mission / Campaign Game"
"17648","329939","Square Grid"
"17649","329939","Tags"
"17650","329939","Tile Placement"
"17651","329939","Variable Set-up"
"17652","329939","Victory Points as a Resource"
"17653","41429","Dice Rolling"
"17654","41429","Hexagon Grid"
"17655","41429","Line of Sight"
"17656","41429","Modular Board"
"17657","1262","Area Majority / Influence"
"17658","1262","Area Movement"
"17659","1262","Dice Rolling"
"17660","1262","Team-Based Game"
"17661","206757","Dice Rolling"
"17662","206757","End Game Bonuses"
"17663","206757","Modular Board"
"17664","206757","Re-rolling and Locking"
"17665","206757","Set Collection"
"17666","206757","Solo / Solitaire Game"
"17667","206757","Worker Placement"
"17668","27356","Area Majority / Influence"
"17669","27356","Area Movement"
"17670","34373","Hand Management"
"17671","34373","Pattern Recognition"
"17672","20","Action Points"
"17673","20","Real-Time"
"17674","357","Dice Rolling"
"17675","357","Push Your Luck"
"17676","357","Race"
"17677","346482","Bingo"
"17678","346482","Network and Route Building"
"17679","346482","Paper-and-Pencil"
"17680","346482","Solo / Solitaire Game"
"17681","354568","Area Majority / Influence"
"17682","354568","Auction / Bidding"
"17683","354568","Auction: Fixed Placement"
"17684","354568","Constrained Bidding"
"17685","281248","Action Points"
"17686","281248","Area Majority / Influence"
"17687","281248","Hand Management"
"17688","281248","Point to Point Movement"
"17689","281248","Set Collection"
"17690","281248","Solo / Solitaire Game"
"17691","160081","Dice Rolling"
"17692","160081","Grid Movement"
"17693","160081","Modular Board"
"17694","160081","Role Playing"
"17695","160081","Team-Based Game"
"17696","160081","Variable Player Powers"
"17697","32944","Auction / Bidding"
"17698","287322","Commodity Speculation"
"17699","287322","Hand Management"
"17700","287322","Open Drafting"
"17701","287322","Set Collection"
"17702","287322","Take That"
"17703","287322","Victory Points as a Resource"
"17704","197065","Deck, Bag, and Pool Building"
"17705","197065","Hand Management"
"17706","197065","Open Drafting"
"17707","197065","Set Collection"
"17708","197065","Solo / Solitaire Game"
"17709","287941","Contracts"
"17710","287941","Events"
"17711","287941","Tech Trees / Tech Tracks"
"17712","287941","Variable Player Powers"
"17713","287941","Worker Placement"
"17714","276386","Campaign / Battle Card Driven"
"17715","276386","Dice Rolling"
"17716","276386","Events"
"17717","276386","Hand Management"
"17718","276386","Point to Point Movement"
"17719","276386","Simulation"
"17720","377420","Dice Rolling"
"17721","377420","Drawing"
"17722","377420","Line Drawing"
"17723","377420","Pattern Building"
"17724","377420","Simultaneous Action Selection"
"17725","187687","Cooperative Game"
"17726","187687","Deck, Bag, and Pool Building"
"17727","187687","Dice Rolling"
"17728","187687","Hand Management"
"17729","187687","Move Through Deck"
"17730","187687","Role Playing"
"17731","187687","Scenario / Mission / Campaign Game"
"17732","187687","Solo / Solitaire Game"
"17733","187687","Variable Player Powers"
"17734","237145","Area Majority / Influence"
"17735","237145","Dice Rolling"
"17736","237145","Hand Management"
"17737","883","Auction / Bidding"
"17738","883","Hand Management"
"17739","883","Set Collection"
"17740","883","Take That"
"17741","304985","Action Points"
"17742","304985","Area Majority / Influence"
"17743","304985","Area Movement"
"17744","304985","Dice Rolling"
"17745","304985","Income"
"17746","304985","Moving Multiple Units"
"17747","304985","Solo / Solitaire Game"
"17748","304985","Tech Trees / Tech Tracks"
"17749","304985","Variable Player Powers"
"17750","304985","Variable Set-up"
"17751","102104","Hand Management"
"17752","102104","Set Collection"
"17753","125046","Deck, Bag, and Pool Building"
"17754","125046","Hand Management"
"17755","125046","Point to Point Movement"
"17756","125046","Rock-Paper-Scissors"
"17757","125046","Set Collection"
"17758","125046","Team-Based Game"
"17759","367047","Bingo"
"17760","367047","Pattern Building"
"17761","367047","Set Collection"
"17762","367047","Solo / Solitaire Game"
"17763","367047","Tile Placement"
"17764","23418","Campaign / Battle Card Driven"
"17765","23418","Dice Rolling"
"17766","23418","Events"
"17767","23418","Movement Points"
"17768","23418","Point to Point Movement"
"17769","23418","Scenario / Mission / Campaign Game"
"17770","23418","Simulation"
"17771","23418","Variable Set-up"
"17772","55253","Hand Management"
"17773","55253","Modular Board"
"17774","235655","Physical Removal"
"17775","235655","Set Collection"
"17776","283649","Deck, Bag, and Pool Building"
"17777","283649","Hand Management"
"17778","283649","Push Your Luck"
"17779","193560","Cooperative Game"
"17780","193560","Memory"
"17781","193560","Paper-and-Pencil"
"17782","193560","Pattern Recognition"
"17783","193560","Storytelling"
"17784","280132","Modular Board"
"17785","280132","Race"
"17786","280132","Set Collection"
"17787","280132","Track Movement"
"17788","156501","Auction / Bidding"
"17789","156501","Dice Rolling"
"17790","156501","Simulation"
"17791","156501","Solo / Solitaire Game"
"17792","156501","Worker Placement"
"17793","200847","Advantage Token"
"17794","200847","Open Drafting"
"17795","200847","Push Your Luck"
"17796","200847","Tags"
"17797","200847","Take That"
"17798","200847","Team-Based Game"
"17799","352606","Closed Drafting"
"17800","352606","Cooperative Game"
"17801","352606","Layering"
"17802","352606","Solo / Solitaire Game"
"17803","352606","Tile Placement"
"17804","383579","Grid Movement"
"17805","383579","Pattern Building"
"17806","383579","Slide / Push"
"17807","383579","Square Grid"
"17808","31479","Pattern Building"
"17809","31479","Real-Time"
"17810","2932","Grid Movement"
"17811","2932","Square Grid"
"17812","2932","Variable Player Powers"
"17813","108","Action Timer"
"17814","108","Enclosure"
"17815","108","Grid Movement"
"17816","3870","Area Movement"
"17817","3870","Card Play Conflict Resolution"
"17818","3870","Events"
"17819","3870","Force Commitment"
"17820","3870","Hand Management"
"17821","3870","Income"
"17822","3870","Movement Points"
"17823","3870","Multi-Use Cards"
"17824","3870","Simulation"
"17825","3870","Tags"
"17826","3870","Take That"
"17827","3870","Tech Trees / Tech Tracks"
"17828","3870","Trading"
"17829","3870","Variable Player Powers"
"17830","3870","Variable Set-up"
"17831","3870","Zone of Control"
"17832","293531","Cooperative Game"
"17833","293531","Solo / Solitaire Game"
"17834","293531","Storytelling"
"17835","22897","Area Majority / Influence"
"17836","22897","Dice Rolling"
"17837","128554","Hand Management"
"17838","128554","Tile Placement"
"17839","247417","Area Movement"
"17840","247417","Cooperative Game"
"17841","247417","Dice Rolling"
"17842","247417","Modular Board"
"17843","247417","Storytelling"
"17844","247417","Variable Player Powers"
"17845","247417","Variable Set-up"
"17846","234931","Dice Rolling"
"17847","234931","Hand Management"
"17848","234931","Variable Player Powers"
"17849","168054","Deck, Bag, and Pool Building"
"17850","168054","Hand Management"
"17851","168054","Set Collection"
"17852","168054","Take That"
"17853","265","Area Majority / Influence"
"17854","265","Auction / Bidding"
"17855","265","Bribery"
"17856","265","Hand Management"
"17857","265","Negotiation"
"17858","240225","Bingo"
"17859","240225","Dice Rolling"
"17860","240225","Paper-and-Pencil"
"17861","240225","Race"
"17862","119866","Action Queue"
"17863","119866","Movement Template"
"17864","119866","Simulation"
"17865","119866","Simultaneous Action Selection"
"17866","119866","Team-Based Game"
"17867","128931","Open Drafting"
"17868","128931","Tile Placement"
"17869","139952","Area Majority / Influence"
"17870","139952","Modular Board"
"17871","139952","Secret Unit Deployment"
"17872","139952","Simultaneous Action Selection"
"17873","139952","Variable Player Powers"
"17874","139952","Worker Placement"
"17875","201186","Area Majority / Influence"
"17876","201186","Cooperative Game"
"17877","201186","Dice Rolling"
"17878","201186","Grid Movement"
"17879","201186","Network and Route Building"
"17880","201186","Player Elimination"
"17881","201186","Point to Point Movement"
"17882","201186","Push Your Luck"
"17883","201186","Race"
"17884","201186","Solo / Solitaire Game"
"17885","201186","Take That"
"17886","201186","Tile Placement"
"17887","201186","Variable Phase Order"
"17888","201186","Variable Player Powers"
"17889","274037","Action Points"
"17890","274037","Cooperative Game"
"17891","274037","Hand Management"
"17892","274037","Solo / Solitaire Game"
"17893","297895","Dice Rolling"
"17894","297895","End Game Bonuses"
"17895","297895","Paper-and-Pencil"
"17896","145976","Dice Rolling"
"17897","145976","Grid Movement"
"17898","145976","Hexagon Grid"
"17899","145976","Impulse Movement"
"17900","145976","Scenario / Mission / Campaign Game"
"17901","145976","Simulation"
"17902","145976","Variable Player Powers"
"17903","270138","Action Points"
"17904","270138","Dice Rolling"
"17905","270138","Grid Movement"
"17906","270138","Pick-up and Deliver"
"17907","270138","Variable Player Powers"
"17908","254123","Cooperative Game"
"17909","254123","Deck, Bag, and Pool Building"
"17910","254123","Legacy Game"
"17911","254123","Variable Player Powers"
"17912","339614","Action / Event"
"17913","339614","Network and Route Building"
"17914","339614","Order Counters"
"17915","339614","Victory Points as a Resource"
"17916","182082","Set Collection"
"17917","182082","Tile Placement"
"17918","59","Auction / Bidding"
"17919","59","Commodity Speculation"
"17920","59","Multi-Use Cards"
"17921","16216","Area Majority / Influence"
"17922","16216","Tile Placement"
"17923","147930","Action Points"
"17924","147930","Grid Movement"
"17925","147930","Secret Unit Deployment"
"17926","147930","Variable Player Powers"
"17927","2476","Auction / Bidding"
"17928","2476","Hand Management"
"17929","2476","Open Drafting"
"17930","305462","Area Movement"
"17931","305462","Contracts"
"17932","305462","Solo / Solitaire Game"
"17933","305462","Tech Trees / Tech Tracks"
"17934","305462","Variable Player Powers"
"17935","305462","Variable Set-up"
"17936","305462","Worker Placement"
"17937","305462","Worker Placement with Dice Workers"
"17938","305462","Worker Placement, Different Worker Types"
"17939","282439","Hand Management"
"17940","282439","Multi-Use Cards"
"17941","282439","Open Drafting"
"17942","282439","Real-Time"
"17943","282439","Solo / Solitaire Game"
"17944","12157","Connections"
"17945","12157","Paper-and-Pencil"
"17946","308621","Deck, Bag, and Pool Building"
"17947","308621","Hand Management"
"17948","308621","Team-Based Game"
"17949","308621","Track Movement"
"17950","353942","Set Collection"
"17951","353942","Worker Placement"
"17952","353942","Worker Placement, Different Worker Types"
"17953","2639","Dice Rolling"
"17954","2639","Grid Movement"
"17955","2639","Hexagon Grid"
"17956","2639","Interrupts"
"17957","2639","Line of Sight"
"17958","2639","Modular Board"
"17959","2639","Movement Points"
"17960","2639","Ratio / Combat Results Table"
"17961","2639","Scenario / Mission / Campaign Game"
"17962","2639","Simulation"
"17963","39188","Dice Rolling"
"17964","39188","Hexagon Grid"
"17965","39188","Simulation"
"17966","192455","Cooperative Game"
"17967","192455","Dice Rolling"
"17968","192455","Legacy Game"
"17969","192455","Modular Board"
"17970","192455","Scenario / Mission / Campaign Game"
"17971","192455","Solo / Solitaire Game"
"17972","192455","Storytelling"
"17973","192455","Variable Player Powers"
"17974","192455","Worker Placement"
"17975","169464","Action Points"
"17976","169464","Cooperative Game"
"17977","169464","Dice Rolling"
"17978","169464","Point to Point Movement"
"17979","169464","Variable Player Powers"
"17980","388329","Dice Rolling"
"17981","388329","Line Drawing"
"17982","388329","Movement Points"
"17983","388329","Paper-and-Pencil"
"17984","388329","Point to Point Movement"
"17985","388329","Resource to Move"
"17986","388329","Simultaneous Action Selection"
"17987","1423","Advantage Token"
"17988","1423","Area Movement"
"17989","1423","Area-Impulse"
"17990","1423","Dice Rolling"
"17991","1423","Movement Points"
"17992","1423","Simulation"
"17993","324413","End Game Bonuses"
"17994","324413","Events"
"17995","324413","Finale Ending"
"17996","324413","Hand Management"
"17997","324413","Move Through Deck"
"17998","324413","Set Collection"
"17999","324413","Take That"
"18000","122588","Action Points"
"18001","122588","Area Movement"
"18002","122588","Campaign / Battle Card Driven"
"18003","122588","Hand Management"
"18004","122588","Zone of Control"
"18005","34615","Area Majority / Influence"
"18006","34615","Tile Placement"
"18007","343900","Deck Construction"
"18008","343900","Deduction"
"18009","343900","Grid Movement"
"18010","343900","Hand Management"
"18011","343900","Hidden Movement"
"18012","343900","Simultaneous Action Selection"
"18013","393429","Contracts"
"18014","393429","Programmed Movement"
"18015","393429","Variable Player Powers"
"18016","393429","Worker Placement, Different Worker Types"
"18017","128445","Cooperative Game"
"18018","128445","Dice Rolling"
"18019","128445","Variable Player Powers"
"18020","299255","Cooperative Game"
"18021","299255","Narrative Choice / Paragraph"
"18022","299255","Point to Point Movement"
"18023","299255","Scenario / Mission / Campaign Game"
"18024","299255","Solo / Solitaire Game"
"18025","299255","Storytelling"
"18026","3439","Action Points"
"18027","3439","Dice Rolling"
"18028","3439","Grid Movement"
"18029","3439","Line of Sight"
"18030","3439","Variable Player Powers"
"18031","32116","Dice Rolling"
"18032","32116","Open Drafting"
"18033","32116","Set Collection"
"18034","28620","Auction / Bidding"
"18035","99392","Area Majority / Influence"
"18036","99392","Campaign / Battle Card Driven"
"18037","99392","Dice Rolling"
"18038","99392","Simultaneous Action Selection"
"18039","340790","Events"
"18040","340790","Open Drafting"
"18041","340790","Worker Placement"
"18042","273779","Dice Rolling"
"18043","273779","Modular Board"
"18044","273779","Re-rolling and Locking"
"18045","273779","Solo / Solitaire Game"
"18046","273779","Square Grid"
"18047","273779","Worker Placement"
"18048","273779","Worker Placement with Dice Workers"
"18049","177659","Area Majority / Influence"
"18050","177659","Hand Management"
"18051","177659","Secret Unit Deployment"
"18052","177659","Take That"
"18053","177659","Worker Placement"
"18054","177659","Worker Placement, Different Worker Types"
"18055","258308","Communication Limits"
"18056","258308","Cooperative Game"
"18057","258308","Dice Rolling"
"18058","258308","Grid Movement"
"18059","258308","Variable Player Powers"
"18060","154428","Hand Management"
"18061","154428","Multi-Use Cards"
"18062","154428","Open Drafting"
"18063","154428","Point to Point Movement"
"18064","154428","Set Collection"
"18065","265017","Area Majority / Influence"
"18066","265017","Card Play Conflict Resolution"
"18067","265017","Deck, Bag, and Pool Building"
"18068","265017","Grid Movement"
"18069","265017","Modular Board"
"18070","179182","Betting and Bluffing"
"18071","179182","Dice Rolling"
"18072","179182","Worker Placement"
"18073","156442","Pick-up and Deliver"
"18074","156442","Worker Placement"
"18075","154003","Hand Management"
"18076","331398","Area Movement"
"18077","331398","Campaign / Battle Card Driven"
"18078","331398","Command Cards"
"18079","331398","Dice Rolling"
"18080","331398","Hand Management"
"18081","331398","Line of Sight"
"18082","331398","Open Drafting"
"18083","331398","Player Elimination"
"18084","331398","Scenario / Mission / Campaign Game"
"18085","331398","Simulation"
"18086","331398","Variable Player Powers"
"18087","32674","Dice Rolling"
"18088","32674","Variable Phase Order"
"18089","32674","Variable Player Powers"
"18090","341583","Cooperative Game"
"18091","341583","Deduction"
"18092","253786","Team-Based Game"
"18093","253786","Traitor Game"
"18094","173200","Dice Rolling"
"18095","173200","Hand Management"
"18096","173200","Take That"
"18097","30241","Area Majority / Influence"
"18098","30241","Hand Management"
"18099","30241","Set Collection"
"18100","317859","Area Majority / Influence"
"18101","317859","Pattern Building"
"18102","317859","Set Collection"
"18103","317859","Victory Points as a Resource"
"18104","317105","Action Queue"
"18105","317105","Chaining"
"18106","317105","Dice Rolling"
"18107","317105","Die Icon Resolution"
"18108","317105","Follow"
"18109","317105","Race"
"18110","317105","Re-rolling and Locking"
"18111","317105","Track Movement"
"18112","172971","Real-Time"
"18113","172971","Set Collection"
"18114","172971","Simultaneous Action Selection"
"18115","203411","Team-Based Game"
"18116","309129","Action Points"
"18117","309129","Push Your Luck"
"18118","309129","Set Collection"
"18119","22532","Action Queue"
"18120","22532","Movement Template"
"18121","22532","Player Elimination"
"18122","22532","Programmed Movement"
"18123","22532","Simulation"
"18124","22532","Simultaneous Action Selection"
"18125","23686","Simultaneous Action Selection"
"18126","23686","Voting"
"18127","267735","Cooperative Game"
"18128","267735","Real-Time"
"18129","163930","Memory"
"18130","163930","Push Your Luck"
"18131","163930","Roles with Asymmetric Information"
"18132","348","Commodity Speculation"
"18133","348","Pick-up and Deliver"
"18134","348","Track Movement"
"18135","348","Variable Player Powers"
"18136","140717","Action Points"
"18137","140717","Hand Management"
"18138","140717","Open Drafting"
"18139","140717","Tech Trees / Tech Tracks"
"18140","237706","Cooperative Game"
"18141","237706","Deck, Bag, and Pool Building"
"18142","237706","Push Your Luck"
"18143","237706","Variable Player Powers"
"18144","78733","Area Majority / Influence"
"18145","78733","Area Movement"
"18146","78733","Hand Management"
"18147","78733","Market"
"18148","78733","Modular Board"
"18149","78733","Tile Placement"
"18150","78733","Worker Placement"
"18151","1589","Dice Rolling"
"18152","1589","Hexagon Grid"
"18153","1589","Impulse Movement"
"18154","1589","Scenario / Mission / Campaign Game"
"18155","1589","Simulation"
"18156","1589","Simultaneous Action Selection"
"18157","349992","Hand Management"
"18158","349992","Team-Based Game"
"18159","38309","Area Majority / Influence"
"18160","38309","Auction / Bidding"
"18161","38309","Dice Rolling"
"18162","216403","Area Majority / Influence"
"18163","216403","Enclosure"
"18164","216403","Grid Movement"
"18165","216403","Tile Placement"
"18166","176524","Deck, Bag, and Pool Building"
"18167","176524","Dice Rolling"
"18168","176524","Enclosure"
"18169","176524","Hand Management"
"18170","176524","Hexagon Grid"
"18171","176524","Solo / Solitaire Game"
"18172","275802","Action Points"
"18173","275802","Action Queue"
"18174","275802","Area Movement"
"18175","275802","Cooperative Game"
"18176","275802","Point to Point Movement"
"18177","275802","Solo / Solitaire Game"
"18178","275802","Variable Player Powers"
"18179","272409","Area Majority / Influence"
"18180","272409","Cooperative Game"
"18181","272409","Solo / Solitaire Game"
"18182","272409","Take That"
"18183","272409","Team-Based Game"
"18184","272409","Variable Player Powers"
"18185","404538","Cooperative Game"
"18186","404538","Dice Rolling"
"18187","404538","Move Through Deck"
"18188","404538","Multi-Use Cards"
"18189","267814","Cooperative Game"
"18190","267814","Narrative Choice / Paragraph"
"18191","217776","Auction / Bidding"
"18192","217776","Commodity Speculation"
"18193","217776","Hand Management"
"18194","217776","Pick-up and Deliver"
"18195","217776","Stock Holding"
"18196","217776","Take That"
"18197","217776","Variable Player Powers"
"18198","55952","Auction / Bidding"
"18199","55952","Income"
"18200","55952","Loans"
"18201","55952","Market"
"18202","55952","Trading"
"18203","1491","Auction / Bidding"
"18204","193670","Cooperative Game"
"18205","193670","Dice Rolling"
"18206","193670","Hand Management"
"18207","193670","Open Drafting"
"18208","193670","Solo / Solitaire Game"
"18209","193670","Variable Player Powers"
"18210","312767","Auction / Bidding"
"18211","312767","Commodity Speculation"
"18212","312767","Hand Management"
"18213","312767","Push Your Luck"
"18214","312767","Set Collection"
"18215","246639","Grid Coverage"
"18216","246639","Open Drafting"
"18217","246639","Square Grid"
"18218","246639","Tile Placement"
"18219","246639","Turn Order: Time Track"
"18220","246639","Victory Points as a Resource"
"18221","134520","Solo / Solitaire Game"
"18222","19348","Area Majority / Influence"
"18223","19348","Dice Rolling"
"18224","19348","Point to Point Movement"
"18225","19348","Worker Placement"
"18226","188164","Chit-Pull System"
"18227","188164","Hexagon Grid"
"18228","188164","Open Drafting"
"18229","188164","Simulation"
"18230","188164","Solo / Solitaire Game"
"18231","193621","Hand Management"
"18232","193621","Player Judge"
"18233","193621","Simultaneous Action Selection"
"18234","932","Auction / Bidding"
"18235","932","Betting and Bluffing"
"18236","932","Hand Management"
"18237","932","Moving Multiple Units"
"18238","932","Predictive Bid"
"18239","932","Race"
"18240","520","Area Majority / Influence"
"18241","520","Area Movement"
"18242","520","Dice Rolling"
"18243","520","Team-Based Game"
"18244","368609","Hand Management"
"18245","368609","Pattern Building"
"18246","189190","Predictive Bid"
"18247","189190","Trick-taking"
"18248","103660","Commodity Speculation"
"18249","103660","Memory"
"18250","103660","Simultaneous Action Selection"
"18251","103660","Trading"
"18252","103660","Variable Phase Order"
"18253","103660","Variable Player Powers"
"18254","103660","Worker Placement"
"18255","250621","Network and Route Building"
"18256","250621","Solo / Solitaire Game"
"18257","250621","Stock Holding"
"18258","250621","Tile Placement"
"18259","250621","Variable Player Powers"
"18260","56933","Hand Management"
"18261","261403","Acting"
"18262","261403","Elapsed Real Time Ending"
"18263","261403","Hidden Roles"
"18264","261403","Pattern Recognition"
"18265","261403","Role Playing"
"18266","261403","Storytelling"
"18267","24037","Action Points"
"18268","24037","Dice Rolling"
"18269","24037","Grid Movement"
"18270","24037","Map Reduction"
"18271","24037","Modular Board"
"18272","24037","Roll / Spin and Move"
"18273","24037","Take That"
"18274","28829","Area Movement"
"18275","28829","Dice Rolling"
"18276","28829","Simulation"
"18277","28829","Solo / Solitaire Game"
"18278","168274","Cooperative Game"
"18279","168274","Deck, Bag, and Pool Building"
"18280","168274","Hand Management"
"18281","168274","Modular Board"
"18282","168274","Variable Player Powers"
"18283","183315","Action Points"
"18284","183315","Cooperative Game"
"18285","183315","Dice Rolling"
"18286","183315","Point to Point Movement"
"18287","183315","Simulation"
"18288","183315","Solo / Solitaire Game"
"18289","302344","Cooperative Game"
"18290","302344","Narrative Choice / Paragraph"
"18291","936","Events"
"18292","936","Hidden Movement"
"18293","936","Point to Point Movement"
"18294","936","Secret Unit Deployment"
"18295","936","Team-Based Game"
"18296","936","Variable Player Powers"
"18297","171890","Closed Drafting"
"18298","171890","Open Drafting"
"18299","171890","Pattern Building"
"18300","171890","Simultaneous Action Selection"
"18301","171890","Tile Placement"
"18302","295681","Action Points"
"18303","295681","End Game Bonuses"
"18304","295681","Hand Management"
"18305","295681","Pick-up and Deliver"
"18306","295681","Push Your Luck"
"18307","295681","Semi-Cooperative Game"
"18308","295681","Set Collection"
"18309","154301","Bias"
"18310","154301","Grid Movement"
"18311","154301","Hand Management"
"18312","154301","Simultaneous Action Selection"
"18313","154301","Team-Based Game"
"18314","371922","Layering"
"18315","371922","Pattern Building"
"18316","371922","Simultaneous Action Selection"
"18317","371922","Square Grid"
"18318","371922","Turn Order: Stat-Based"
"18319","371922","Variable Player Powers"
"18320","331328","Chaining"
"18321","331328","Network and Route Building"
"18322","345377","Action Retrieval"
"18323","345377","Area Majority / Influence"
"18324","345377","End Game Bonuses"
"18325","345377","Open Drafting"
"18326","345377","Point to Point Movement"
"18327","345377","Rondel"
"18328","324345","Enclosure"
"18329","324345","Hand Management"
"18330","324345","Predictive Bid"
"18331","324345","Trick-taking"
"18332","342921","Action / Event"
"18333","342921","Area Majority / Influence"
"18334","342921","Area Movement"
"18335","342921","Dice Rolling"
"18336","342921","Simulation"
"18337","342921","Sudden Death Ending"
"18338","342921","Variable Player Powers"
"18339","197320","Area Majority / Influence"
"18340","197320","Deck, Bag, and Pool Building"
"18341","197320","Hand Management"
"18342","197320","Modular Board"
"18343","197320","Network and Route Building"
"18344","197320","Open Drafting"
"18345","197320","Point to Point Movement"
"18346","201006","Action Queue"
"18347","312618","Closed Drafting"
"18348","312618","Cooperative Game"
"18349","312618","Set Collection"
"18350","312618","Solo / Solitaire Game"
"18351","351077","Cooperative Game"
"18352","351077","Deck, Bag, and Pool Building"
"18353","351077","Dice Rolling"
"18354","351077","Open Drafting"
"18355","351077","Role Playing"
"18356","351077","Solo / Solitaire Game"
"18357","351077","Storytelling"
"18358","148290","Area Majority / Influence"
"18359","148290","Grid Movement"
"18360","148290","Mancala"
"18361","148290","Set Collection"
"18362","148290","Sudden Death Ending"
"18363","1425","Area Movement"
"18364","1425","Dice Rolling"
"18365","1425","Events"
"18366","1425","Movement Points"
"18367","1425","Paper-and-Pencil"
"18368","1425","Point to Point Movement"
"18369","1425","Simulation"
"18370","1425","Solo / Solitaire Game"
"18371","1425","Variable Set-up"
"18372","172242","Hand Management"
"18373","172242","Player Elimination"
"18374","172242","Push Your Luck"
"18375","172242","Set Collection"
"18376","172242","Take That"
"18377","80006","Cube Tower"
"18378","80006","Memory"
"18379","202288","Push Your Luck"
"18380","202288","Set Collection"
"18381","369282","End Game Bonuses"
"18382","369282","Track Movement"
"18383","369282","Variable Set-up"
"18384","369282","Victory Points as a Resource"
"18385","30539","Hand Management"
"18386","30539","Player Elimination"
"18387","30539","Race"
"18388","30539","Relative Movement"
"18389","30539","Simultaneous Action Selection"
"18390","40425","Tile Placement"
"18391","424975","Cooperative Game"
"18392","424975","Memory"
"18393","424975","Storytelling"
"18394","219832","Area Majority / Influence"
"18395","219832","Network and Route Building"
"18396","219832","Rondel"
"18397","219832","Set Collection"
"18398","219832","Variable Phase Order"
"18399","219832","Variable Player Powers"
"18400","219832","Worker Placement"
"18401","1334","Area Majority / Influence"
"18402","1334","Dice Rolling"
"18403","1334","End Game Bonuses"
"18404","1334","Events"
"18405","1334","Grid Movement"
"18406","1334","Income"
"18407","1334","Map Addition"
"18408","1334","Modular Board"
"18409","1334","Open Drafting"
"18410","1334","Ownership"
"18411","1334","Push Your Luck"
"18412","1334","Square Grid"
"18413","1334","Tile Placement"
"18414","358669","Hand Management"
"18415","358669","Trick-taking"
"18416","56786","Auction: Turn Order Until Pass"
"18417","56786","Closed Economy Auction"
"18418","56786","Finale Ending"
"18419","56786","Set Collection"
"18420","56786","Simultaneous Action Selection"
"18421","160958","Deck, Bag, and Pool Building"
"18422","225910","Deck, Bag, and Pool Building"
"18423","225910","Hand Management"
"18424","225910","Variable Player Powers"
"18425","264196","Cooperative Game"
"18426","264196","Grid Movement"
"18427","264196","Modular Board"
"18428","264196","Role Playing"
"18429","264196","Scenario / Mission / Campaign Game"
"18430","264196","Solo / Solitaire Game"
"18431","264196","Variable Player Powers"
"18432","6068","Betting and Bluffing"
"18433","6068","Commodity Speculation"
"18434","6068","Hand Management"
"18435","6068","Set Collection"
"18436","191055","Open Drafting"
"18437","191055","Tile Placement"
"18438","341048","Connections"
"18439","341048","Contracts"
"18440","341048","Movement Points"
"18441","341048","Network and Route Building"
"18442","341048","Pick-up and Deliver"
"18443","341048","Solo / Solitaire Game"
"18444","341048","Victory Points as a Resource"
"18445","348447","Hand Management"
"18446","348447","Open Drafting"
"18447","348447","Pattern Building"
"18448","348447","Set Collection"
"18449","348447","Tile Placement"
"18450","348447","Variable Set-up"
"18451","380226","Action Points"
"18452","380226","Cooperative Game"
"18453","380226","Grid Movement"
"18454","380226","Hand Management"
"18455","380226","Map Reduction"
"18456","380226","Modular Board"
"18457","380226","Set Collection"
"18458","380226","Solo / Solitaire Game"
"18459","380226","Tile Placement"
"18460","380226","Variable Player Powers"
"18461","8170","Dice Rolling"
"18462","8170","Modular Board"
"18463","8170","Pick-up and Deliver"
"18464","8170","Point to Point Movement"
"18465","8170","Role Playing"
"18466","8170","Variable Player Powers"
"18467","228668","Cooperative Game"
"18468","228668","Dice Rolling"
"18469","228668","Grid Movement"
"18470","228668","Modular Board"
"18471","228668","Role Playing"
"18472","228668","Scenario / Mission / Campaign Game"
