"","id","category"
"11955","215437","Fighting"
"11956","215437","Video Game Theme"
"11957","269526","Action / Dexterity"
"11958","269526","Children's Game"
"11959","304324","Exploration"
"11960","4370","Economic"
"11961","103132","Card Game"
"11962","103132","Economic"
"11963","131118","Ancient"
"11964","131118","Mythology"
"11965","9028","Exploration"
"11966","9028","Nautical"
"11967","9028","Transportation"
"11968","260316","Card Game"
"11969","260316","Economic"
"11970","73863","Card Game"
"11971","73863","Mythology"
"11972","122891","Card Game"
"11973","122891","Renaissance"
"11974","122891","Territory Building"
"11975","302734","Deduction"
"11976","302734","Party Game"
"11977","302734","Word Game"
"11978","311031","Card Game"
"11979","335528","Card Game"
"11980","335528","Comic Book / Strip"
"11981","335528","Fantasy"
"11982","247724","Card Game"
"11983","160964","Bluffing"
"11984","160964","Card Game"
"11985","160964","Movies / TV / Radio theme"
"11986","160964","Science Fiction"
"11987","307971","Abstract Strategy"
"11988","12632","Economic"
"11989","302809","Adventure"
"11990","302809","Exploration"
"11991","302809","Miniatures"
"11992","41490","Aviation / Flight"
"11993","41490","Modern Warfare"
"11994","41490","Vietnam War"
"11995","41490","Wargame"
"11996","10788","Ancient"
"11997","10788","Wargame"
"11998","174614","Abstract Strategy"
"11999","174614","Bluffing"
"12000","174614","Deduction"
"12001","174614","Puzzle"
"12002","545","Party Game"
"12003","287228","Card Game"
"12004","287228","Children's Game"
"12005","287228","Fantasy"
"12006","287228","Humor"
"12007","287228","Party Game"
"12008","257674","Fantasy"
"12009","257674","Horror"
"12010","1430","Ancient"
"12011","1430","Wargame"
"12012","378983","Animals"
"12013","378983","Farming"
"12014","378983","Puzzle"
"12015","378983","Territory Building"
"12016","36367","Collectible Components"
"12017","36367","Miniatures"
"12018","36367","Science Fiction"
"12019","36367","Wargame"
"12020","36367","World War II"
"12021","129320","Dice"
"12022","129320","Medieval"
"12023","184522","Bluffing"
"12024","184522","Card Game"
"12025","184522","Negotiation"
"12026","184522","Party Game"
"12027","36345","Card Game"
"12028","36345","Humor"
"12029","36345","Movies / TV / Radio theme"
"12030","30356","Animals"
"12031","30356","Farming"
"12032","30356","Territory Building"
"12033","10383","Mythology"
"12034","10383","Territory Building"
"12035","10383","Wargame"
"12036","29109","Miniatures"
"12037","29109","Science Fiction"
"12038","29109","Wargame"
"12039","193428","Card Game"
"12040","193428","Fighting"
"12041","193428","Miniatures"
"12042","193428","Video Game Theme"
"12043","371183","Racing"
"12044","299106","Adventure"
"12045","299106","Civilization"
"12046","299106","Political"
"12047","299106","Science Fiction"
"12048","299106","Space Exploration"
"12049","299106","Wargame"
"12050","1444","Ancient"
"12051","1444","Wargame"
"12052","302270","Card Game"
"12053","9408","Economic"
"12054","9408","Farming"
"12055","9408","Territory Building"
"12056","282291","Card Game"
"12057","282291","Deduction"
"12058","282291","Puzzle"
"12059","282291","Science Fiction"
"12060","177147","Science Fiction"
"12061","177147","Space Exploration"
"12062","68228","Card Game"
"12063","68228","Trains"
"12064","257668","City Building"
"12065","299702","Deduction"
"12066","256669","Science Fiction"
"12067","256669","Transportation"
"12068","135262","Electronic"
"12069","135262","Party Game"
"12070","300369","Card Game"
"12071","300369","Travel"
"12072","365742","Card Game"
"12073","301084","Nautical"
"12074","301084","Travel"
"12075","271460","Card Game"
"12076","271460","Number"
"12077","364994","Card Game"
"12078","1459","Dice"
"12079","160968","Deduction"
"12080","160968","Movies / TV / Radio theme"
"12081","160968","Spies / Secret Agents"
"12082","315059","Humor"
"12083","315059","Party Game"
"12084","292034","Collectible Components"
"12085","292034","Fighting"
"12086","292034","Miniatures"
"12087","139562","Economic"
"12088","139562","Exploration"
"12089","139562","Industry / Manufacturing"
"12090","139562","Number"
"12091","298572","Bluffing"
"12092","298572","Card Game"
"12093","298572","Science Fiction"
"12094","298572","Space Exploration"
"12095","75223","Dice"
"12096","75223","Exploration"
"12097","75223","Math"
"12098","75223","Print & Play"
"12099","75223","Science Fiction"
"12100","2652","Bluffing"
"12101","2652","Party Game"
"12102","2652","Word Game"
"12103","200785","Card Game"
"12104","200785","Industry / Manufacturing"
"12105","40531","Bluffing"
"12106","40531","Card Game"
"12107","40531","Science Fiction"
"12108","17104","Card Game"
"12109","257380","Animals"
"12110","257380","Card Game"
"12111","257380","Mafia"
"12112","244320","Children's Game"
"12113","244320","Prehistoric"
"12114","20080","Abstract Strategy"
"12115","20080","Ancient"
"12116","216798","Humor"
"12117","216798","Party Game"
"12118","371","Card Game"
"12119","371","Murder / Mystery"
"12120","328826","Dice"
"12121","136594","Adventure"
"12122","136594","Card Game"
"12123","136594","Fantasy"
"12124","364792","Zombies"
"12125","38657","City Building"
"12126","38657","Puzzle"
"12127","170","Card Game"
"12128","170","Mafia"
"12129","66085","Abstract Strategy"
"12130","31503","Card Game"
"12131","31503","Number"
"12132","31503","Party Game"
"12133","278783","Book"
"12134","278783","Fantasy"
"12135","25584","Animals"
"12136","25584","Economic"
"12137","22287","Pirates"
"12138","444","Children's Game"
"12139","160559","Fantasy"
"12140","160559","Farming"
"12141","193840","Fantasy"
"12142","193840","Fighting"
"12143","193840","Humor"
"12144","91534","Card Game"
"12145","91534","City Building"
"12146","140125","Card Game"
"12147","140125","Dice"
"12148","140125","Exploration"
"12149","140125","Fantasy"
"12150","186701","Card Game"
"12151","186701","Puzzle"
"12152","258412","Card Game"
"12153","258412","Exploration"
"12154","258412","Puzzle"
"12155","258412","Real-time"
"12156","23985","Medieval"
"12157","23985","Mythology"
"12158","321539","Action / Dexterity"
"12159","321539","Real-time"
"12160","316750","Miniatures"
"12161","316750","Movies / TV / Radio theme"
"12162","27172","Abstract Strategy"
"12163","27172","Territory Building"
"12164","253807","American West"
"12165","253807","Comic Book / Strip"
"12166","86955","Card Game"
"12167","86955","Fighting"
"12168","86955","Humor"
"12169","86955","Zombies"
"12170","29308","Abstract Strategy"
"12171","29308","Fantasy"
"12172","29308","Medieval"
"12173","29308","Movies / TV / Radio theme"
"12174","245645","Economic"
"12175","235","Adventure"
"12176","235","Age of Reason"
"12177","235","Nautical"
"12178","235","Pirates"
"12179","235","Wargame"
"12180","414685","Card Game"
"12181","414685","Prehistoric"
"12182","68247","Fantasy"
"12183","224133","Card Game"
"12184","224133","Dice"
"12185","224133","Medieval"
"12186","224133","Renaissance"
"12187","224133","Wargame"
"12188","131891","Fantasy"
"12189","131891","Fighting"
"12190","2448","Abstract Strategy"
"12191","292811","Card Game"
"12192","340834","Card Game"
"12193","340834","Science Fiction"
"12194","266304","Action / Dexterity"
"12195","266304","City Building"
"12196","266304","Science Fiction"
"12197","98085","Abstract Strategy"
"12198","98085","Card Game"
"12199","98085","Fantasy"
"12200","21892","Economic"
"12201","21892","Medieval"
"12202","318709","Card Game"
"12203","318709","Economic"
"12204","318709","Transportation"
"12205","2228","Adventure"
"12206","2228","Fantasy"
"12207","2228","Novel-based"
"12208","2228","Wargame"
"12209","362164","American West"
"12210","362164","Trains"
"12211","110","Economic"
"12212","110","Movies / TV / Radio theme"
"12213","110","Transportation"
"12214","367771","Action / Dexterity"
"12215","367771","Adventure"
"12216","367771","Animals"
"12217","367771","Children's Game"
"12218","367771","Pirates"
"12219","152757","Action / Dexterity"
"12220","152757","Children's Game"
"12221","107190","Card Game"
"12222","107190","Fantasy"
"12223","107190","Fighting"
"12224","31133","Animals"
"12225","31133","Puzzle"
"12226","31133","Travel"
"12227","118402","Abstract Strategy"
"12228","29687","Animals"
"12229","29687","Humor"
"12230","1768","Action / Dexterity"
"12231","1768","Adventure"
"12232","1768","Children's Game"
"12233","192927","Deduction"
"12234","192927","Fighting"
"12235","192927","Horror"
"12236","192927","Movies / TV / Radio theme"
"12237","192927","Murder / Mystery"
"12238","1710","Ancient"
"12239","1710","Wargame"
"12240","249814","Card Game"
"12241","249814","Fantasy"
"12242","249814","Medieval"
"12243","249814","Pirates"
"12244","249814","Print & Play"
"12245","259809","Deduction"
"12246","259809","Fighting"
"12247","259809","Nautical"
"12248","259809","Real-time"
"12249","25213","Party Game"
"12250","25213","Trivia"
"12251","170318","Card Game"
"12252","170318","Science Fiction"
"12253","299800","Card Game"
"12254","299800","Deduction"
"12255","299800","Fantasy"
"12256","299800","Horror"
"12257","299800","Puzzle"
"12258","25574","Card Game"
"12259","25574","Memory"
"12260","154443","Card Game"
"12261","154443","Nautical"
"12262","154443","Pirates"
"12263","173441","Card Game"
"12264","173441","Humor"
"12265","173441","Party Game"
"12266","381078","Animals"
"12267","381078","Prehistoric"
"12268","381078","Racing"
"12269","230251","Economic"
"12270","230251","Industry / Manufacturing"
"12271","22198","Card Game"
"12272","2689","Economic"
"12273","2689","Trains"
"12274","2689","Transportation"
"12275","93971","Ancient"
"12276","93971","Card Game"
"12277","93971","Farming"
"12278","93971","Print & Play"
"12279","32114","Card Game"
"12280","32114","Economic"
"12281","32114","Nautical"
"12282","32114","Renaissance"
"12283","1036","Economic"
"12284","13293","Card Game"
"12285","13293","Collectible Components"
"12286","13293","Comic Book / Strip"
"12287","150146","Dice"
"12288","203828","Card Game"
"12289","203828","Political"
"12290","257839","Adventure"
"12291","257839","Card Game"
"12292","257839","Fantasy"
"12293","257839","Horror"
"12294","257839","Novel-based"
"12295","74390","Dice"
"12296","74390","Trains"
"12297","74390","Transportation"
"12298","343282","Party Game"
"12299","247704","Modern Warfare"
"12300","247704","Political"
"12301","247704","Wargame"
"12302","315234","American West"
"12303","315234","City Building"
"12304","393175","Animals"
"12305","393175","Fantasy"
"12306","393175","Puzzle"
"12307","393175","Territory Building"
"12308","167698","Fantasy"
"12309","167698","Fighting"
"12310","167698","Miniatures"
"12311","167698","Wargame"
"12312","36424","Economic"
"12313","36424","Trains"
"12314","249675","Card Game"
"12315","249675","Dice"
"12316","249675","Exploration"
"12317","249675","Print & Play"
"12318","249675","Science Fiction"
"12319","135654","Economic"
"12320","135654","Science Fiction"
"12321","135654","Space Exploration"
"12322","178494","Card Game"
"12323","178494","Real-time"
"12324","317511","Civilization"
"12325","317511","Environmental"
"12326","317511","Mythology"
"12327","317511","Religious"
"12328","121041","Party Game"
"12329","11265","Napoleonic"
"12330","11265","Wargame"
"12331","131449","Economic"
"12332","131449","Industry / Manufacturing"
"12333","219512","Political"
"12334","219512","Renaissance"
"12335","226254","Economic"
"12336","226254","Environmental"
"12337","226254","Industry / Manufacturing"
"12338","226254","Nautical"
"12339","226254","Transportation"
"12340","369899","Economic"
"12341","261009","Card Game"
"12342","261009","Mythology"
"12343","42743","Age of Reason"
"12344","42743","Economic"
"12345","42743","Music"
"12346","42743","Renaissance"
"12347","295957","Abstract Strategy"
"12348","295957","Puzzle"
"12349","356768","Dice"
"12350","356768","Educational"
"12351","356768","Political"
"12352","200726","Card Game"
"12353","179933","Animals"
"12354","73538","Card Game"
"12355","73538","Pirates"
"12356","4095","Card Game"
"12357","4095","Fighting"
"12358","4095","Humor"
"12359","4095","Science Fiction"
"12360","212404","Bluffing"
"12361","212404","Card Game"
"12362","212404","Deduction"
"12363","212404","Party Game"
"12364","212404","Print & Play"
"12365","293275","Action / Dexterity"
"12366","2998","Civil War"
"12367","2998","Wargame"
"12368","141","Science Fiction"
"12369","141","Space Exploration"
"12370","141","Territory Building"
"12371","4529","Ancient"
"12372","4529","Exploration"
"12373","4529","Fighting"
"12374","4529","Mythology"
"12375","4529","Nautical"
"12376","289550","Ancient"
"12377","289550","City Building"
"12378","289550","Economic"
"12379","171835","Adventure"
"12380","171835","Dice"
"12381","171835","Exploration"
"12382","171835","Fighting"
"12383","171835","Science Fiction"
"12384","230498","Card Game"
"12385","230498","Puzzle"
